"QC Type";"AST";"Id";"qc_date";"name_media";"batch_no";"sterility_test_conclusion";"reported_by_pc";"ast";"conclusion_pc";"conclusion_gp";"qc_result";"comments";"qc_validated_set";"User ID"
"IQC";"yes";"2923";"2022-07-08";"Mueller Hinton II Agar ";"MHII070722-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2925";"2022-07-08";"Chocolate Agar";"CHOC070722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2927";"2022-07-08";"Blood Agar";"BAP070722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2929";"2022-07-06";"Blood Agar";"BAP050722-01";"failed";"";"1";"";"";"1";"Fail sterility testing";"1";"makteyka"
"IQC";"no";"2931";"2022-07-13";"Urea Agar";"URE110722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2933";"2022-07-13";"Blood Agar";"BAP110722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2935";"2022-07-13";"MacConkey Agar";"MAC120722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2937";"2022-07-13";"Blood Agar";"BAP120722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2939";"2022-07-13";"Blood Culture Bottle (child)";"BHI P120722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2941";"2022-07-11";"Blood Culture Bottle (adult)";"BHI A080722-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2943";"2022-07-11";"Blood Culture Bottle (adult)";"BHI A080722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2945";"2022-07-11";"Trypticase Soy Broth + 20% glycerol";"TSBG110722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2947";"2022-07-13";"Kligler Iron Agar";"KIA130722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2949";"2022-07-13";"Chocolate Agar";"CHOC130722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2951";"2022-07-13";"MacConkey Agar";"MAC130722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2953";"2022-07-13";"Mueller Hinton II Agar ";"MHII130722-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2955";"2022-07-20";"Chocolate Agar";"CHOC140722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2957";"2022-07-20";"Mannitol Salt Agar";"MSA140722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2959";"2022-07-20";"Mueller Hinton II Agar ";"MHII140722-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2961";"2022-07-20";"Ashdown's Agar";"ASHA180722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2963";"2022-07-20";"Urea Agar";"URE180722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2965";"2022-07-20";"Blood Culture Bottle (adult)";"BHI A190722-01";"";"1";"1";"pass";"";"";"";"";""
"IQC";"no";"2967";"2022-07-20";"Lysine Iron Agar";"LIA190722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2969";"2022-07-20";"Blood Agar";"BAP190722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2971";"2022-07-20";"Blood Agar";"BAP190722-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2973";"2022-07-20";"Blood Agar";"BAP180722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2975";"2022-07-20";"Blood Culture Bottle (adult)";"BHI A150722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2977";"2022-07-20";"Blood Culture Bottle (adult)";"BHI A150722-02";"pass";"1";"1";"pass";"failed";"0";"";"1";"makteyka"
