"Customer name";"Media name";"Quantity";"Batch number";"Delivery date";"Media type";"Original ref";"Original quantity"
"Khmer Soviet Friendship Hospital";"Mannitol Salt Agar";"10";"MSA070622-01";"2022-06-21";"Plate";"";""
"Khmer Soviet Friendship Hospital";"Mannitol Salt Agar";"70";"MSA150622-01";"2022-06-21";"Plate";"";""
"Khmer Soviet Friendship Hospital";"Ashdown's Agar";"10";"ASHA310522-01";"2022-06-21";"Plate";"";""
"Khmer Soviet Friendship Hospital";"Ashdown's Agar";"30";"ASHA130622-01";"2022-06-21";"Plate";"";""
"Khmer Soviet Friendship Hospital";"MacConkey Agar";"250";"MAC020622-01";"2022-06-21";"Plate";"";""
"Khmer Soviet Friendship Hospital";"Mueller Hinton II Agar ";"30";"MHII080622-01";"2022-06-21";"Plate";"";""
"Khmer Soviet Friendship Hospital";"Blood Agar";"60";"BAP140622-01";"2022-06-21";"Plate";"";""
"Sunrise Hospital";"Kligler Iron Agar";"60";"KIA020622-01";"2022-06-22";"Tube";"";""
"Sunrise Hospital";"Simmons Citrate Agar ";"50";"CIT010622-01";"2022-06-22";"Tube";"";""
"Sunrise Hospital";"Lysine Iron Agar";"50";"LIA230522-01";"2022-06-22";"Tube";"";""
"Sunrise Hospital";"Sulfide Indole Motility Medium";"50";"SIM070622-01";"2022-06-22";"Tube";"";""
"Sunrise Hospital";"Urea Agar";"50";"URE140622-01";"2022-06-22";"Tube";"";""
"Sunrise Hospital";"MacConkey Agar";"50";"MAC150622-01";"2022-06-22";"Plate";"";""
"Sunrise Hospital";"Chocolate Agar";"10";"CHOC080622-01";"2022-06-22";"Plate";"";""
"Sunrise Hospital";"Chocolate Agar";"20";"CHOC160622-01";"2022-06-22";"Plate";"";""
"Sunrise Hospital";"Mueller Hinton II Agar ";"50";"MHII160622-01";"2022-06-22";"Plate";"";""
"Sunrise Hospital";"Blood Agar";"60";"BAP200622-01";"2022-06-22";"Plate";"";""
"Kossamak";"Blood Culture Bottle (adult)";"172";"BHI A140622-01";"2022-06-23";"Adult Bottle";"";""
"Kossamak";"Blood Culture Bottle (adult)";"78";"BHI A090622-01";"2022-06-23";"Adult Bottle";"";""
"Kossamak";"Blood Agar";"210";"BAP200622-01";"2022-06-23";"Plate";"";""
"National Pediatric Hospital";"Blood Culture Bottle (child)";"33";"BHI P150622-01";"2022-06-23";"Child Bottle";"";""
"Svay Rieng";"Blood Agar";"50";"BAP200622-01";"2022-06-23";"Plate";"";""
"Svay Rieng";"Chocolate Agar";"50";"CHOC160622-01";"2022-06-23";"Plate";"";""
"Svay Rieng";"MacConkey Agar";"50";"MAC150622-01";"2022-06-23";"Plate";"";""
"Svay Rieng";"Mueller Hinton II Agar ";"30";"MHII160622-01";"2022-06-23";"Plate";"";""
"Sihanouk Hospital Center of Hope";"Mueller Hinton II Agar ";"150";"MHII160622-01";"2022-06-23";"Plate";"";""
"Khmer Soviet Friendship Hospital";"Blood Culture Bottle (adult)";"138";"BHI A170622-01";"2022-06-27";"Adult Bottle";"";""
"Khmer Soviet Friendship Hospital";"Blood Agar";"280";"BAP210622-01";"2022-06-27";"Plate";"";""
"Khmer Soviet Friendship Hospital";"Mueller Hinton II Agar ";"120";"MHII160622-01";"2022-06-27";"Plate";"";""
"Khmer Soviet Friendship Hospital";"MacConkey Agar";"250";"MAC150622-01";"2022-06-27";"Plate";"";""
"Biobykin";"Mueller Hinton II Agar ";"40";"MHII210622-01";"2022-06-27";"Plate";"";""
"Biobykin";"Kligler Iron Agar";"10";"KIA020622-01";"2022-06-27";"Tube";"";""
"Biobykin";"Lysine Iron Agar";"10";"LIA230522-01";"2022-06-27";"Tube";"";""
"Biobykin";"Sulfide Indole Motility Medium";"10";"SIM070622-01";"2022-06-27";"Tube";"";""
"Biobykin";"Simmons Citrate Agar ";"10";"CIT010622-01";"2022-06-27";"Tube";"";""
"Biobykin";"Urea Agar";"10";"URE140622-01";"2022-06-27";"Tube";"";""
"Preahketh Mealea";"Blood Agar";"40";"BAP210622-01";"2022-06-27";"Plate";"";""
"Preahketh Mealea";"Mueller Hinton II Agar ";"40";"MHII210622-01";"2022-06-27";"Plate";"";""
"Preahketh Mealea";"Kligler Iron Agar";"50";"KIA020622-01";"2022-06-27";"Tube";"";""
"Preahketh Mealea";"Lysine Iron Agar";"50";"LIA230522-01";"2022-06-27";"Tube";"";""
"Preahketh Mealea";"Sulfide Indole Motility Medium";"50";"SIM070622-01";"2022-06-27";"Tube";"";""
"Preahketh Mealea";"Simmons Citrate Agar ";"50";"CIT010622-01";"2022-06-27";"Tube";"";""
"Preahketh Mealea";"Urea Agar";"50";"URE140622-01";"2022-06-27";"Tube";"";""
"Siem Reap";"Blood Culture Bottle (adult)";"229";"BHI A170622-02";"2022-06-29";"Adult Bottle";"";""
"Siem Reap";"Blood Culture Bottle (adult)";"21";"BHI A170622-01";"2022-06-29";"Adult Bottle";"";""
"Siem Reap";"Chocolate Agar";"170";"CHOC160622-01";"2022-06-29";"Plate";"";""
"Takeo";"Mueller Hinton II Agar ";"270";"MHII210622-01";"2022-06-29";"Plate";"";""
"Takeo";"MacConkey Agar";"60";"MAC150622-01";"2022-06-29";"Plate";"";""
"Takeo";"MacConkey Agar";"140";"MAC220622-01";"2022-06-29";"Plate";"";""
"Takeo";"Kligler Iron Agar";"100";"KIA020622-01";"2022-06-29";"Tube";"";""
"Takeo";"Lysine Iron Agar";"80";"LIA230522-01";"2022-06-29";"Tube";"";""
"Takeo";"Lysine Iron Agar";"20";"LIA160622-01";"2022-06-29";"Tube";"";""
"Takeo";"Sulfide Indole Motility Medium";"100";"SIM070622-01";"2022-06-29";"Tube";"";""
"Takeo";"Urea Agar";"100";"URE140622-01";"2022-06-29";"Tube";"";""
"Takeo";"Simmons Citrate Agar ";"100";"CIT010622-01";"2022-06-29";"Tube";"";""
"Takeo";"Ashdown's Broth";"10";"ASHB160522-01";"2022-06-29";"Tube";"";""
"Takeo";"Trypticase Soy Broth + 20% glycerol";"100";"TSBG230522-01";"2022-06-29";"Tube";"";""
"Takeo";"Thiosulfate Citrate Bile Salts Sucrose Agar ";"10";"TCBS310522-01";"2022-06-29";"Plate";"";""
"Takeo";"Hektoen Enteric Agar";"10";"HE200622-01";"2022-06-29";"Plate";"";""
"Central Media Making Laboratory";"Lysine Iron Agar";"20";"LIA230522-01";"2022-06-28";"Tube";"";""
"Central Media Making Laboratory";"Lysine Iron Agar";"10";"LIA160622-01";"2022-06-28";"Tube";"";""
"Central Media Making Laboratory";"Blood Culture Bottle (adult)";"11";"BHI A170622-01";"2022-06-28";"Adult Bottle";"";""
"Siem Reap";"Blood Agar";"220";"BAP270622-01";"2022-06-29";"Plate";"";""
"Central Laboratory";"Blood Culture Bottle (adult)";"10";"BHI A210622-01";"2022-07-01";"Adult Bottle";"";""
"Central Laboratory";"Blood Agar";"40";"BAP270622-01";"2022-07-01";"Plate";"";""
"Central Laboratory";"Chocolate Agar";"20";"CHOC160622-01";"2022-07-01";"Plate";"";""
"Central Laboratory";"Mueller Hinton II Agar ";"40";"MHII230622-01";"2022-07-01";"Plate";"";""
"Calmette";"Blood Culture Bottle (adult)";"30";"BHI A210622-01";"2022-07-01";"Adult Bottle";"";""
"NIPH -AMR project";"GC agar +1% growth supplement";"10";"GCA130622-01";"2022-07-01";"Plate";"";""
"NIPH -AMR project";"GC agar +1% growth supplement";"100";"GCA270622-01";"2022-07-01";"Plate";"";""
"NIPH -AMR project";"Chocolate Agar";"80";"CHOC160622-01";"2022-07-01";"Plate";"";""
"NIPH -AMR project";"Chocolate Agar";"50";"CHOC220622-01";"2022-07-01";"Plate";"";""
"National Public Health Laboratory Microbiology Unit";"Sheep Blood Mueller-Hinton Agar";"10";"SMH020622-01";"2022-07-01";"Plate";"";""
"National Public Health Laboratory Microbiology Unit";"Chocolate Agar";"100";"CHOC220622-01";"2022-07-01";"Plate";"";""
"National Public Health Laboratory Microbiology Unit";"Mueller Hinton II Agar ";"60";"MHII230622-01";"2022-07-01";"Plate";"";""
"National Public Health Laboratory Microbiology Unit";"MacConkey Agar";"200";"MAC220622-01";"2022-07-01";"Plate";"";""
"National Public Health Laboratory Microbiology Unit";"Hektoen Enteric Agar";"70";"HE200622-01";"2022-07-01";"Plate";"";""
"National Public Health Laboratory Microbiology Unit";"Hektoen Enteric Agar";"30";"HE270622-01";"2022-07-01";"Plate";"";""
"National Public Health Laboratory Microbiology Unit";"Thiosulfate Citrate Bile Salts Sucrose Agar ";"10";"TCBS310522-01";"2022-07-01";"Plate";"";""
"National Public Health Laboratory Microbiology Unit";"Mannitol Salt Agar";"20";"MSA150622-01";"2022-07-01";"Plate";"";""
"National Public Health Laboratory Microbiology Unit";"Ashdown's Agar";"10";"ASHA130622-01";"2022-07-01";"Plate";"";""
"National Public Health Laboratory Microbiology Unit";"Trypticase Soy Broth + 20% glycerol";"67";"TSBG230522-01";"2022-07-01";"Tube";"";""
"National Public Health Laboratory Microbiology Unit";"Kligler Iron Agar";"10";"KIA020622-01";"2022-07-01";"Tube";"";""
"National Public Health Laboratory Microbiology Unit";"Lysine Iron Agar";"10";"LIA160622-01";"2022-07-01";"Tube";"";""
"National Public Health Laboratory Microbiology Unit";"Sulfide Indole Motility Medium";"10";"SIM070622-01";"2022-07-01";"Tube";"";""
"National Public Health Laboratory Microbiology Unit";"Simmons Citrate Agar ";"10";"CIT010622-01";"2022-07-01";"Tube";"";""
"National Public Health Laboratory Microbiology Unit";"Urea Agar";"10";"URE140622-01";"2022-07-01";"Tube";"";""
"National Public Health Laboratory Microbiology Unit";"Blood Culture Bottle (adult)";"10";"BHI A210622-01";"2022-07-01";"Adult Bottle";"";""
"National Public Health Laboratory Microbiology Unit";"Blood Agar";"50";"BAP270622-01";"2022-07-01";"Plate";"";""
"AFRIM Project BTB";"Mueller Hinton II Agar ";"40";"MHII230622-01";"2022-07-01";"Plate";"";""
"AFRIM Project BTB";"Hektoen Enteric Agar";"100";"HE270622-01";"2022-07-01";"Plate";"";""
"AFRIM Project BTB";"Thiosulfate Citrate Bile Salts Sucrose Agar ";"40";"TCBS310522-01";"2022-07-01";"Plate";"";""
"AFRIM Project BTB";"Thiosulfate Citrate Bile Salts Sucrose Agar ";"60";"TCBS270622-01";"2022-07-01";"Plate";"";""
"AFRIM Project BTB";"MacConkey Agar";"60";"MAC220622-01";"2022-07-01";"Plate";"";""
"AFRIM Project BTB";"Kligler Iron Agar";"40";"KIA020622-01";"2022-07-01";"Tube";"";""
"AFRIM Project BTB";"Lysine Iron Agar";"40";"LIA160622-01";"2022-07-01";"Tube";"";""
"Battambang";"Chocolate Agar";"190";"CHOC220622-01";"2022-07-01";"Plate";"";""
"Battambang";"Chocolate Agar";"60";"CHOC230622-01";"2022-07-01";"Plate";"";""
"Battambang";"Mueller Hinton II Agar ";"220";"MHII230622-01";"2022-07-01";"Plate";"";""
"Battambang";"Mannitol Salt Agar";"80";"MSA150622-01";"2022-07-01";"Plate";"";""
"Battambang";"Ashdown's Agar";"50";"ASHA130622-01";"2022-07-01";"Plate";"";""
"Battambang";"Kligler Iron Agar";"50";"KIA020622-01";"2022-07-01";"Tube";"";""
"Battambang";"Lysine Iron Agar";"60";"LIA160622-01";"2022-07-01";"Tube";"";""
"Battambang";"Sulfide Indole Motility Medium";"50";"SIM070622-01";"2022-07-01";"Tube";"";""
"Battambang";"Simmons Citrate Agar ";"30";"CIT010622-01";"2022-07-01";"Tube";"";""
"Battambang";"Simmons Citrate Agar ";"20";"CIT230622-01";"2022-07-01";"Tube";"";""
"Battambang";"Urea Agar";"50";"URE140622-01";"2022-07-01";"Tube";"";""
"Battambang";"Blood Culture Bottle (child)";"150";"BHI P150622-01";"2022-07-01";"Child Bottle";"";""
"National Public Health Laboratory Microbiology Unit";"Blood Agar";"100";"BAP280622-01";"2022-07-01";"Plate";"";""
"AFRIM Project BTB";"Blood Agar";"120";"BAP280622-01";"2022-07-01";"Plate";"";""
"Battambang";"Kligler Iron Agar";"10";"KIA280622-01";"2022-07-01";"Tube";"";""
"Battambang";"Blood Culture Bottle (adult)";"226";"BHI A240622-02";"2022-07-01";"Adult Bottle";"";""
"Battambang";"Blood Culture Bottle (adult)";"161";"BHI A210622-01";"2022-07-01";"Adult Bottle";"";""
"Battambang";"Blood Agar";"90";"BAP280622-01";"2022-07-01";"Plate";"";""
"Sihanouk Hospital Center of Hope";"Blood Culture Bottle (adult)";"56";"BHI A170622-01";"2022-07-01";"Adult Bottle";"";""
"Sihanouk Hospital Center of Hope";"Blood Culture Bottle (adult)";"228";"BHI A240622-01";"2022-07-01";"Adult Bottle";"";""
"Sihanouk Hospital Center of Hope";"Blood Culture Bottle (adult)";"15";"BHI A210622-01";"2022-07-01";"Adult Bottle";"";""
"Biobykin";"Chocolate Agar";"50";"CHOC230622-01";"2022-07-05";"Plate";"";""
"Biobykin";"Mueller Hinton II Agar ";"40";"MHII290622-01";"2022-07-05";"Plate";"";""
"Biobykin";"Hektoen Enteric Agar";"10";"HE270622-01";"2022-07-05";"Plate";"";""
"Biobykin";"Blood Agar";"60";"BAP290622-01";"2022-07-05";"Plate";"";""
"Biobykin";"Kligler Iron Agar";"20";"KIA280622-01";"2022-07-05";"Tube";"";""
"Biobykin";"Lysine Iron Agar";"20";"LIA160622-01";"2022-07-05";"Tube";"";""
"Biobykin";"Sulfide Indole Motility Medium";"20";"SIM070622-01";"2022-07-05";"Tube";"";""
"Biobykin";"Simmons Citrate Agar ";"20";"CIT230622-01";"2022-07-05";"Tube";"";""
"Kossamak";"Blood Agar";"160";"BAP290622-01";"2022-07-05";"Plate";"";""
"Kossamak";"Chocolate Agar";"120";"CHOC230622-01";"2022-07-05";"Plate";"";""
"Kossamak";"Mueller Hinton II Agar ";"100";"MHII290622-01";"2022-07-05";"Plate";"";""
"Kossamak";"Mannitol Salt Agar";"40";"MSA150622-01";"2022-07-05";"Plate";"";""
"Kossamak";"Kligler Iron Agar";"100";"KIA280622-01";"2022-07-05";"Tube";"";""
"Kossamak";"Lysine Iron Agar";"100";"LIA160622-01";"2022-07-05";"Tube";"";""
"Kossamak";"Sulfide Indole Motility Medium";"100";"SIM070622-01";"2022-07-05";"Tube";"";""
"Kossamak";"Simmons Citrate Agar ";"100";"CIT230622-01";"2022-07-05";"Tube";"";""
"Siem Reap";"Blood Agar";"100";"BAP290622-01";"2022-07-07";"Plate";"";""
"Siem Reap";"Blood Agar";"150";"BAP040722-01";"2022-07-07";"Plate";"";""
"Siem Reap";"Chocolate Agar";"110";"CHOC230622-01";"2022-07-07";"Plate";"";""
"Siem Reap";"Chocolate Agar";"190";"CHOC280622-01";"2022-07-07";"Plate";"";""
"Siem Reap";"Mueller Hinton II Agar ";"200";"MHII290622-01";"2022-07-07";"Plate";"";""
"Siem Reap";"MacConkey Agar";"200";"MAC300622-01";"2022-07-07";"Plate";"";""
"Siem Reap";"Sheep Blood Mueller-Hinton Agar";"10";"SMH020622-01";"2022-07-07";"Plate";"";""
"Siem Reap";"Sheep Blood Mueller-Hinton Agar";"10";"SMH200622-01";"2022-07-07";"Plate";"";""
"Siem Reap";"Mannitol Salt Agar";"60";"MSA300622-01";"2022-07-07";"Plate";"";""
"Siem Reap";"Hektoen Enteric Agar";"10";"HE270622-01";"2022-07-07";"Plate";"";""
"Siem Reap";"Ashdown's Agar";"50";"ASHA130622-01";"2022-07-07";"Plate";"";""
"Siem Reap";"Thiosulfate Citrate Bile Salts Sucrose Agar ";"10";"TCBS270622-01";"2022-07-07";"Plate";"";""
"Siem Reap";"Kligler Iron Agar";"150";"KIA280622-01";"2022-07-07";"Tube";"";""
"Siem Reap";"Lysine Iron Agar";"90";"LIA160622-01";"2022-07-07";"Tube";"";""
"Siem Reap";"Sulfide Indole Motility Medium";"20";"SIM070622-01";"2022-07-07";"Tube";"";""
"Siem Reap";"Sulfide Indole Motility Medium";"130";"SIM290622-01";"2022-07-07";"Tube";"";""
"Siem Reap";"Simmons Citrate Agar ";"150";"CIT230622-01";"2022-07-07";"Tube";"";""
"Siem Reap";"Urea Agar";"150";"URE300622-01";"2022-07-07";"Tube";"";""
"Siem Reap";"Blood Culture Bottle (adult)";"227";"BHI A290622-01";"2022-07-07";"Adult Bottle";"";""
"NIPHL- Clean front line project";"Blood Agar";"80";"BAP040722-01";"2022-07-08";"Plate";"";""
"NIPHL- Clean front line project";"Trypticase Soy Broth + 20% glycerol";"100";"TSBG300622-01";"2022-07-08";"Tube";"";""
"Pro Laboratory";"Blood Culture Bottle (adult)";"30";"BHI A010722-02";"2022-07-08";"Adult Bottle";"";""
"Pro Laboratory";"Blood Agar";"20";"BAP040722-01";"2022-07-08";"Plate";"";""
"Pro Laboratory";"MacConkey Agar";"20";"MAC300622-01";"2022-07-08";"Plate";"";""
"Biobykin";"MacConkey Agar";"30";"MAC300622-01";"2022-07-11";"Plate";"";""
"Biobykin";"Urea Agar";"20";"URE300622-01";"2022-07-11";"Tube";"";""
"National Public Health Laboratory Microbiology Unit";"Mueller Hinton II Agar ";"40";"MHII080622-01";"2022-07-08";"Plate";"";""
"National Public Health Laboratory Microbiology Unit";"Trypticase Soy Broth + 20% glycerol";"33";"TSBG300622-01";"2022-07-08";"Tube";"";""
"Preahketh Mealea";"Blood Agar";"50";"BAP040722-01";"2022-07-11";"Plate";"";""
"Preahketh Mealea";"Chocolate Agar";"50";"CHOC280622-01";"2022-07-11";"Plate";"";""
"Preahketh Mealea";"Mueller Hinton II Agar ";"50";"MHII060722-01";"2022-07-11";"Plate";"";""
"Preahketh Mealea";"MacConkey Agar";"70";"MAC300622-01";"2022-07-11";"Plate";"";""
"Diagnostic and Detection Laboratory";"Blood Culture Bottle (adult)";"50";"BHI A010722-02";"2022-07-12";"Adult Bottle";"";""
"Diagnostic and Detection Laboratory";"Blood Agar";"30";"BAP040722-01";"2022-07-12";"Plate";"";""
"Diagnostic and Detection Laboratory";"Chocolate Agar";"20";"CHOC280622-01";"2022-07-12";"Plate";"";""
"Diagnostic and Detection Laboratory";"Mueller Hinton II Agar ";"30";"MHII060722-01";"2022-07-12";"Plate";"";""
"Diagnostic and Detection Laboratory";"MacConkey Agar";"10";"MAC300622-01";"2022-07-12";"Plate";"";""
"Diagnostic and Detection Laboratory";"Hektoen Enteric Agar";"10";"HE270622-01";"2022-07-12";"Plate";"";""
"Battambang";"Blood Culture Bottle (adult)";"30";"BHI A010722-02";"2022-07-14";"Adult Bottle";"";""
"Battambang";"Blood Culture Bottle (adult)";"83";"BHI A050722-01";"2022-07-14";"Adult Bottle";"";""
"Battambang";"Blood Agar";"210";"BAP060722-01";"2022-07-14";"Plate";"";""
"Battambang";"Chocolate Agar";"70";"CHOC280622-01";"2022-07-14";"Plate";"";""
"Battambang";"Chocolate Agar";"90";"CHOC040722-01";"2022-07-14";"Plate";"";""
"Battambang";"MacConkey Agar";"10";"MAC300622-01";"2022-07-14";"Plate";"";""
"Battambang";"MacConkey Agar";"100";"MAC050722-01";"2022-07-14";"Plate";"";""
"Battambang";"Mueller Hinton II Agar ";"270";"MHII060722-01";"2022-07-14";"Plate";"";""
"AFRIM Project BTB";"Trypticase Soy Broth + 20% glycerol";"47";"TSBG300622-01";"2022-07-14";"Tube";"";""
"AFRIM Project BTB";"MacConkey Agar";"60";"MAC300622-01";"2022-07-14";"Plate";"";""
"Takeo";"Blood Culture Bottle (adult)";"231";"BHI A010722-01";"2022-07-14";"Adult Bottle";"";""
"Takeo";"Blood Culture Bottle (adult)";"119";"BHI A010722-02";"2022-07-14";"Adult Bottle";"";""
"Takeo";"Blood Culture Bottle (child)";"100";"BHI P150622-01";"2022-07-14";"Child Bottle";"";""
"Takeo";"Chocolate Agar";"250";"CHOC040722-01";"2022-07-14";"Plate";"";""
"Takeo";"Chocolate Agar";"150";"CHOC060722-01";"2022-07-14";"Plate";"";""
"Takeo";"Sheep Blood Mueller-Hinton Agar";"30";"SMH200622-01";"2022-07-14";"Plate";"";""
"Takeo";"Mannitol Salt Agar";"100";"MSA300622-01";"2022-07-14";"Plate";"";""
"Takeo";"Ashdown's Agar";"10";"ASHA130622-01";"2022-07-14";"Plate";"";""
"Takeo";"Ashdown's Agar";"90";"ASHA280622-01";"2022-07-14";"Plate";"";""
"Takeo";"Blood Agar";"110";"BAP060722-01";"2022-07-14";"Plate";"";""
"Takeo";"Trypticase Soy Agar ";"100";"TSA300622-01";"2022-07-14";"Tube";"";""
"Sunrise Hospital";"MacConkey Agar";"80";"MAC050722-01";"2022-07-14";"Plate";"";""
"Sunrise Hospital";"Chocolate Agar";"30";"CHOC060722-01";"2022-07-14";"Plate";"";""
"Sunrise Hospital";"Mannitol Salt Agar";"20";"MSA300622-01";"2022-07-14";"Plate";"";""
"National Pediatric Hospital";"Kligler Iron Agar";"70";"KIA280622-01";"2022-07-15";"Tube";"";""
"National Pediatric Hospital";"Kligler Iron Agar";"30";"KIA040722-01";"2022-07-15";"Tube";"";""
"National Pediatric Hospital";"Lysine Iron Agar";"100";"LIA050722-01";"2022-07-15";"Tube";"";""
"National Pediatric Hospital";"Sulfide Indole Motility Medium";"100";"SIM290622-01";"2022-07-15";"Tube";"";""
"National Pediatric Hospital";"Simmons Citrate Agar ";"100";"CIT230622-01";"2022-07-15";"Tube";"";""
"National Pediatric Hospital";"Urea Agar";"100";"URE300622-01";"2022-07-15";"Tube";"";""
"Kossamak";"Blood Culture Bottle (adult)";"148";"BHI A050722-01";"2022-07-15";"Adult Bottle";"";""
"Kossamak";"MacConkey Agar";"150";"MAC050722-01";"2022-07-15";"Plate";"";""
"Kossamak";"Urea Agar";"20";"URE300622-01";"2022-07-15";"Tube";"";""
"Battambang";"Mueller Hinton II Agar ";"50";"MHII070722-01";"2022-07-14";"Plate";"";""
"Takeo";"Blood Agar";"290";"BAP070722-01";"2022-07-14";"Plate";"";""
"Takeo";"Mueller Hinton II Agar ";"50";"MHII070722-01";"2022-07-14";"Plate";"";""
"Sunrise Hospital";"Blood Agar";"30";"BAP070722-01";"2022-07-14";"Plate";"";""
"Sunrise Hospital";"Blood Agar";"50";"BAP110722-01";"2022-07-14";"Plate";"";""
"Sunrise Hospital";"Mueller Hinton II Agar ";"50";"MHII070722-01";"2022-07-14";"Plate";"";""
"BOM";"Chocolate Agar";"150";"CHOC060722-01";"2022-07-14";"Plate";"";""
"BOM";"Mueller Hinton II Agar ";"10";"MHII070722-01";"2022-07-14";"Plate";"";""
"Kossamak";"Urea Agar";"80";"URE110722-01";"2022-07-15";"Tube";"";""
"Sihanouk Hospital Center of Hope";"Mueller Hinton II Agar ";"150";"MHII070722-01";"2022-07-15";"Plate";"";""
"Kossamak";"Blood Agar";"160";"BAP110722-01";"2022-07-15";"Plate";"";""
"Kossamak";"Blood Agar";"40";"BAP120722-01";"2022-07-15";"Plate";"";""
"Kossamak";"Blood Culture Bottle (adult)";"102";"BHI A080722-01";"2022-07-15";"Adult Bottle";"";""
"Kossamak";"Mannitol Salt Agar";"20";"MSA300622-01";"2022-07-15";"Plate";"";""
"Kossamak";"Mueller Hinton II Agar ";"50";"MHII070722-01";"2022-07-15";"Plate";"";""
"Central Media Making Laboratory";"Mannitol Salt Agar";"10";"MSA300622-01";"2022-07-15";"Plate";"";""
"Amatak Laboratory";"Blood Culture Bottle (child)";"20";"BHI P150622-01";"2022-07-15";"Child Bottle";"";""
"Amatak Laboratory";"Blood Agar";"30";"BAP120722-01";"2022-07-15";"Plate";"";""
"Amatak Laboratory";"Chocolate Agar";"10";"CHOC060722-01";"2022-07-15";"Plate";"";""
"Amatak Laboratory";"Chocolate Agar";"20";"CHOC070722-01";"2022-07-15";"Plate";"";""
"Kossamak";"Mueller Hinton II Agar ";"90";"MHII130722-01";"2022-07-15";"Plate";"";""
"Khmer Soviet Friendship Hospital";"Blood Agar";"160";"BAP120722-01";"2022-07-18";"Plate";"";""
"Siem Reap";"Lysine Iron Agar";"60";"LIA050722-01";"2022-07-21";"Tube";"";""
"Siem Reap";"MacConkey Agar";"70";"MAC050722-01";"2022-07-21";"Plate";"";""
"Siem Reap";"MacConkey Agar";"130";"MAC120722-01";"2022-07-21";"Plate";"";""
"Siem Reap";"Chocolate Agar";"300";"CHOC070722-01";"2022-07-21";"Plate";"";""
"Siem Reap";"Blood Culture Bottle (adult)";"232";"BHI A080722-02";"2022-07-21";"Adult Bottle";"";""
"Kampong Cham";"Blood Culture Bottle (child)";"50";"BHI P150622-01";"2022-07-21";"Child Bottle";"";""
"Kampong Cham";"Chocolate Agar";"160";"CHOC130722-01";"2022-07-21";"Plate";"";""
